class,order,family,genus,specificEpithet,12S,16S,COI,cytB,ITS,matK,psbA-trnH,rbcL,cpGenome_total,mtGenome_total,nucGenome_total,otherLoci_total,total_sequences,cpGenome_GB,mtGenome_GB,nucGenome_GB,otherLoci_GB,cpGenome_RS,mtGenome_RS,nucGenome_RS,otherLoci_RS
Arachnida,Araneae,Uloboridae,Uloborus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Uloboridae,Uloborus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Uloboridae,Uloborus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Uloboridae,Uloborus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Uloboridae,Uloborus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Uloboridae,Uloborus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Uloboridae,Uloborus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Uloboridae,Uloborus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Uloboridae,Uloborus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Uloboridae,Waitkera,waitakerensis,0,1,2,0,0,0,0,0,0,0,0,23,26,0,0,0,23,0,0,0,0
Arachnida,Araneae,Uloboridae,Zosis,sp.,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Uloboridae,Zosis,geniculata,1,1,5,0,0,0,0,0,0,0,0,3,10,0,0,0,3,0,0,0,0
Arachnida,Araneae,unclassified Amaurobiidae,cf.,Livius,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,unclassified Amphinectidae,cf.,Paramamoea,1,1,1,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0
Arachnida,Araneae,unclassified Amphinectidae,cf.,Rangitata,1,1,1,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0
Arachnida,Araneae,unclassified Anyphaenidae,Gayennini,gen.,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,unclassified Corinnidae,cf.,Myrmecium,0,1,1,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0
Arachnida,Araneae,unclassified Corinnidae,cf.,Myrmecotypus,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,unclassified Desidae,cf.,Gasparia,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,unclassified Euctenizidae,cf.,Entychides,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,unclassified Ochyroceratidae,cf.,Psiloderces,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,unclassified Oonopidae,cf.,Trilacuna,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0
Arachnida,Araneae,unclassified Oonopidae,cf.,Prethopalpus,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Araneae,unclassified Orsolobidae,cf.,Mallecolobus,1,1,1,0,0,0,0,0,0,0,0,2,5,0,0,0,2,0,0,0,0
Arachnida,Araneae,unclassified Orsolobidae,cf.,Afrilobus,0,1,0,0,0,0,0,0,0,0,0,5,6,0,0,0,5,0,0,0,0
Arachnida,Araneae,unclassified Orsolobidae,cf.,Hickmanolobus,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,0,0
Arachnida,Araneae,unclassified Orsolobidae,cf.,Hickmanolobus,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,0,0
Arachnida,Araneae,unclassified Orsolobidae,cf.,Mallecolobus,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,0,0
Arachnida,Araneae,unclassified Pholcidae,cf.,Pholcophora,1,1,1,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0
Arachnida,Araneae,unclassified Pholcidae,cf.,Paramicromerys,1,1,1,0,0,0,0,0,0,0,0,2,5,0,0,0,2,0,0,0,0
Arachnida,Araneae,unclassified Pholcidae,cf.,Paramicromerys,1,1,1,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0
Arachnida,Araneae,unclassified Pholcidae,Ninetine,sp.,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,unclassified Prodidomidae,cf.,Tricongius,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,unclassified Salticidae,cf.,Rogmocrypta,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,unclassified Salticidae,cf.,Mopsus,0,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,unclassified Sparassidae,cf.,Isopeda,0,1,0,0,1,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,unclassified Sparassidae,cf.,Arandisa,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,unclassified Sparassidae,cf.,Microrchestris,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,unclassified Sparassidae,cf.,Remmius,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,unclassified Tetrablemmidae,cf.,Lamania,0,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,unclassified Thomisidae,cf.,Misumena,0,1,1,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0
Arachnida,Araneae,unclassified Thomisidae,cf.,Stephanopis,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,unclassified Thomisidae,cf.,Sidymella,1,1,1,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0
Arachnida,Araneae,unclassified Thomisidae,cf.,Synema,0,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,unclassified Thomisidae,cf.,Talaus,1,1,1,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0
Arachnida,Araneae,unclassified Thomisidae,cf.,Tobias,1,1,1,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0
Arachnida,Araneae,unclassified Titanoecidae,cf.,Titanoeca,1,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,unclassified Zodariidae,cf.,Capheris,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,unclassified Zodariidae,cf.,Zodariellum,1,1,1,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0
Arachnida,Araneae,unclassified Zodariidae,cf.,Aschema,0,0,2,0,0,0,0,0,0,0,0,7,9,0,0,0,7,0,0,0,0
Arachnida,Araneae,unclassified Zodariidae,cf.,Aschema,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,unclassified Zodariidae,cf.,Aschema,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,unclassified Zodariidae,cf.,Nostera,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Acanthinozodium,quercicola,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Acanthinozodium,sahariense,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Acanthinozodium,sahelense,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Acanthinozodium,sericeum,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Acanthinozodium,sp.,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Araneae,Zodariidae,Akyttara,homunculus,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Akyttara,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Zodariidae,Amphiledorus,sp.,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Amphiledorus,sp.,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Araneae,Zodariidae,Amphiledorus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Zodariidae,Amphiledorus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Zodariidae,Amphiledorus,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Zodariidae,Antillorena,polli,0,0,2,0,0,0,0,0,0,0,0,7,9,0,0,0,7,0,0,0,0
Arachnida,Araneae,Zodariidae,Asceua,sp.,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Asceua,sp.,0,1,1,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Asceua,gruezoi,0,0,2,0,0,0,0,0,0,0,0,6,8,0,0,0,6,0,0,0,0
Arachnida,Araneae,Zodariidae,Asceua,lejeunei,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Asceua,sp.,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Asceua,sp.,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Zodariidae,Asceua,sp.,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Zodariidae,Asceua,dispar,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Asteron,sp.,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Australutica,quaerens,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Ballomma,erasmus,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Caesetius,bevisi,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Zodariidae,Caesetius,inflatus,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Capheris,abrupta,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Capheris,sp.,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Araneae,Zodariidae,cf.,Aschema,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Chariobas,cylindraceus,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Chariobas,sp.,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Chariobas,sp.,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Zodariidae,Chariobas,cylindraceus,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Cicynethus,sp.,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Zodariidae,Cicynethus,sp.,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Zodariidae,Cryptothele,sp.,1,1,1,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0
Arachnida,Araneae,Zodariidae,Cryptothele,doreyana,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Cybaeodamus,ornatus,1,1,1,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Cybaeodamus,sp.,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Cybaeodamus,sp.,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Zodariidae,Cybaeodamus,taim,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Zodariidae,Cybaeodamus,taim,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Cybaeodamus,sp.,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Araneae,Zodariidae,Cydrela,sp.,1,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Zodariidae,Cydrela,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Zodariidae,Cydrela,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Zodariidae,Cydrela,spinifrons,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Cyrioctea,spinifera,0,1,1,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Diores,femoralis,0,1,1,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Diores,filomenae,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Araneae,Zodariidae,Diores,lesserti,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Zodariidae,Diores,malaissei,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Diores,milloti,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Diores,pauper,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Diores,poweri,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Diores,triangulifer,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Zodariidae,Diores,sp.,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Diores,sp.,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Dusmadiores,sp.,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Dusmadiores,sp.,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Epicratinus,sp.,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Forsterella,faceta,0,0,2,0,0,0,0,0,0,0,0,4,6,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Habronestes,raveni,1,1,1,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Habronestes,grahami,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Habronestes,sp.,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Habronestes,sp.,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Heliconilla,globularis,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Heradida,loricata,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Araneae,Zodariidae,Heradida,speculigera,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Heradida,sp.,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Heradida,sp.,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Heradion,paradiseum,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Hermippus,septemguttatus,1,1,1,0,0,0,0,0,0,0,0,2,5,0,0,0,2,0,0,0,0
Arachnida,Araneae,Zodariidae,Hermippus,loricatus,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Hermippus,sp.,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Hermippus,affinis,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Hetaerica,scenica,0,0,1,0,0,0,0,0,0,0,0,6,7,0,0,0,6,0,0,0,0
Arachnida,Araneae,Zodariidae,Ishania,sp.,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Ishania,sp.,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Ishania,sp.,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Zodariidae,Lachesana,tarabaevi,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,34,0,0,0,0
Arachnida,Araneae,Zodariidae,Lachesana,sp.,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Zodariidae,Lachesana,blackwalli,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Leprolochus,birabeni,1,1,3,0,0,0,0,0,0,0,0,3,8,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Leprolochus,parahybae,0,0,2,0,0,0,0,0,0,0,0,6,8,0,0,0,6,0,0,0,0
Arachnida,Araneae,Zodariidae,Leprolochus,spinifrons,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Leprolochus,parahybae,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Lutica,sp.,1,1,1,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Lutica,sp.,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Lutica,sp.,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Zodariidae,Mallinella,sp.,1,1,1,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Mallinella,sp.,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0
Arachnida,Araneae,Zodariidae,Mallinella,bicolor,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Zodariidae,Mallinella,bidenticulata,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Mallinella,calilungae,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Mallinella,octosignata,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Mallinella,panchoi,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Mallinella,pricei,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Mallinella,slaburuprica,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Zodariidae,Mallinella,triplex,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Zodariidae,Mallinella,vittiventris,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Mallinella,vokrensis,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Mallinella,sp.,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Mallinella,sp.,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Mallinella,sp.,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Mallinella,sp.,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Mallinella,sp.,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Zodariidae,Mallinella,sp.,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Zodariidae,Mallinella,bifurcata,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Mallinella,sp.,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Araneae,Zodariidae,Mallinus,sp.,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Microdiores,sp.,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Neostorena,spirafera,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Neostorena,sp.,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Omucukia,madrela,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Omucukia,sp.,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Palaestina,expolita,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Zodariidae,Palfuria,sp.,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Palfuria,sp.,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Palfuria,sp.,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Palindroma,obmoimiombo,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Zodariidae,Parazodarion,raddei,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Pax,islamita,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Platnickia,elegans,1,1,3,0,0,0,0,0,0,0,0,11,16,0,0,0,11,0,0,0,0
Arachnida,Araneae,Zodariidae,Procydrela,procursor,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Psammoduon,deserticola,1,1,1,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Psammorygma,sp.,0,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Psammorygma,sp.,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Psammorygma,sp.,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Ranops,caprivi,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Ranops,sp.,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Zodariidae,Rotundrela,sp.,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Selamia,reticulata,0,0,22,0,0,0,0,0,0,0,0,6,28,0,0,0,6,0,0,0,0
Arachnida,Araneae,Zodariidae,Storena,cyanea,1,1,1,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Storena,sp.,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Storosa,tetrica,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Subasteron,daviesae,1,1,1,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Suffasia,sp.,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Zodariidae,Suffrica,chawia,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0
Arachnida,Araneae,Zodariidae,Systenoplacis,fagei,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
